algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,4207,251,0.660361,0.064774,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,291,250,0.533281,0.073768,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,2057,250,0.595546,0.068738,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,55855,905,0.513572,0.293450,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,6997,454,0.718609,0.113813,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,7081,454,0.718609,0.113813,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,475,451,0.478160,0.146097,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,5083,451,0.533258,0.135884,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,35876,315,0.649455,0.082655,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1309,160,0.722845,0.038778,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1415,160,0.722845,0.038778,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,212,157,0.632426,0.041197,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1187,157,0.636500,0.041035,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,30406,272,0.859247,0.060539,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,627,21,0.914939,0.004407,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,724,21,0.914939,0.004407,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,201,21,0.906519,0.004429,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,574,21,0.913836,0.004410,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,38963,516,0.564801,0.150833,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1525,118,0.662906,0.029972,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1613,118,0.662906,0.029972,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,268,117,0.627719,0.030717,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,940,117,0.657215,0.029870,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,43514,677,0.458744,0.231058,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,4132,340,0.596494,0.094261,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,4202,340,0.596494,0.094261,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,331,337,0.449565,0.112521,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,3066,337,0.489358,0.106209,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,47489,793,0.418813,0.291973,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,5481,398,0.576474,0.113423,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,5519,398,0.576474,0.113423,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,371,396,0.440708,0.134877,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,3846,396,0.529806,0.119134,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,46487,869,0.640302,0.243964,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,3658,235,0.831644,0.053035,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,3715,234,0.831832,0.052798,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,267,233,0.687878,0.058572,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1866,233,0.757472,0.055384,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,38738,388,0.488610,0.123057,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1069,87,0.556236,0.024569,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1175,87,0.556236,0.024569,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,227,86,0.532323,0.024985,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,790,86,0.550305,0.024453,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,33962,462,0.469627,0.151674,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1302,104,0.549671,0.029647,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1406,104,0.549671,0.029647,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,246,103,0.522629,0.030339,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,878,103,0.545227,0.029513,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,35146,315,0.649455,0.082655,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1334,160,0.722845,0.038778,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1433,160,0.722845,0.038778,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,216,157,0.632426,0.041197,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1195,157,0.636500,0.041035,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,28905,283,0.482143,0.089585,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1185,144,0.537141,0.041836,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1265,144,0.537141,0.041836,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,206,143,0.478685,0.044842,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1077,143,0.508114,0.043085,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,32190,323,0.806988,0.074786,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1373,164,0.894757,0.035330,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1462,164,0.894757,0.035330,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,219,161,0.783279,0.037277,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1226,161,0.788794,0.037131,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,33885,435,0.525535,0.132098,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1480,136,0.608157,0.036481,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1565,135,0.608320,0.036203,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,219,134,0.543036,0.038617,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,1075,134,0.575583,0.037202,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,56283,734,0.753124,0.184515,cycle_expansion
DualFC_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,4794,365,0.957910,0.077478,post
DualFC_DMD_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,4853,365,0.957910,0.077478,post
DualFC_NE,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,376,366,0.762724,0.087854,post
DualFC_NE_DMD,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,3307,366,0.888954,0.080777,post
DualFC,table/sixgrid/sixgrid_237_20,9994,14733,495,491,561,248,42674,509,0.707471,0.129517,cycle_expansion
